# seq	priority	source_rank	headword	source_file	deterministic_errors
1918	audit	1918	favour	terra_missing_0026_0050.txt	
1919	audit	1919	fence	terra_missing_0026_0050.txt	
1920	audit	1920	fighting	terra_missing_0026_0050.txt	
1921	audit	1921	file	terra_missing_0026_0050.txt	
1922	audit	1922	financial	terra_missing_0026_0050.txt	
1923	audit	1923	fitness	terra_missing_0026_0050.txt	
1924	audit	1924	fixed	terra_missing_0026_0050.txt	
1925	audit	1925	flag	terra_missing_0026_0050.txt	
1926	audit	1926	flood	terra_missing_0026_0050.txt	
1927	audit	1927	flour	terra_missing_0051_0075.txt	
1928	audit	1928	flow	terra_missing_0051_0075.txt	
1929	audit	1929	fold	terra_missing_0051_0075.txt	
1930	audit	1930	folk	terra_missing_0051_0075.txt	
1931	audit	1931	force	terra_missing_0051_0075.txt	
1932	audit	1932	forever	terra_missing_0051_0075.txt	
1933	audit	1933	frame	terra_missing_0051_0075.txt	
1934	audit	1934	freeze	terra_missing_0051_0075.txt	
1935	audit	1935	frequently	terra_missing_0051_0075.txt	
1936	audit	1936	friendship	terra_missing_0051_0075.txt	
1937	audit	1937	frighten	terra_missing_0051_0075.txt	
1938	audit	1938	frightened	terra_missing_0051_0075.txt	
1939	audit	1939	frightening	terra_missing_0051_0075.txt	
1940	audit	1940	frozen	terra_missing_0051_0075.txt	
1941	audit	1941	fry	terra_en_000_consolidated_legacy.txt	
1942	audit	1942	fuel	terra_missing_0051_0075.txt	
1943	audit	1943	function	terra_missing_0051_0075.txt	
1944	audit	1944	fur	terra_missing_0051_0075.txt	
1945	audit	1945	garage	terra_missing_0051_0075.txt	
1946	audit	1946	gather	terra_missing_0051_0075.txt	
1947	audit	1947	generally	terra_missing_0051_0075.txt	
1948	audit	1948	generation	terra_missing_0051_0075.txt	
1949	audit	1949	generous	terra_missing_0051_0075.txt	
1950	audit	1950	gentle	terra_missing_0051_0075.txt	
1951	audit	1951	gentleman	terra_missing_0051_0075.txt	
1952	audit	1952	ghost	terra_missing_0051_0075.txt	
1953	audit	1953	giant	terra_missing_0076_0100.txt	
1954	audit	1954	glad	terra_missing_0076_0100.txt	
1955	audit	1955	global	terra_missing_0076_0100.txt	
1956	audit	1956	glove	terra_missing_0076_0100.txt	
1957	audit	1957	goods	terra_missing_0076_0100.txt	
1958	audit	1958	grade	terra_missing_0076_0100.txt	
1959	audit	1959	graduate	terra_missing_0076_0100.txt	
1960	audit	1960	grain	terra_missing_0076_0100.txt	
1961	audit	1961	grateful	terra_missing_0076_0100.txt	
1962	audit	1962	growth	terra_missing_0076_0100.txt	
1963	audit	1963	guard	terra_missing_0076_0100.txt	
1964	audit	1964	guilty	terra_missing_0076_0100.txt	
1965	audit	1965	hang	terra_missing_0076_0100.txt	
1966	audit	1966	happiness	terra_missing_0076_0100.txt	
1967	audit	1967	hardly	terra_missing_0076_0100.txt	
1968	audit	1968	headline	terra_missing_0076_0100.txt	
1969	audit	1969	heating	terra_missing_0076_0100.txt	
1970	audit	1970	heavily	terra_missing_0076_0100.txt	
1971	audit	1971	helicopter	terra_missing_0076_0100.txt	
1972	audit	1972	highlight	terra_missing_0076_0100.txt	
1973	audit	1973	highly	terra_missing_0076_0100.txt	
1974	audit	1974	hire	terra_en_000_consolidated_legacy.txt	
1975	audit	1975	historic	terra_missing_0076_0100.txt	
1976	audit	1976	historical	terra_missing_0076_0100.txt	
1977	audit	1977	honest	terra_missing_0076_0100.txt	
1978	audit	1978	horrible	terra_missing_0076_0100.txt	
1979	audit	1979	horror	terra_en_003.txt	
1980	audit	1980	host	terra_en_003.txt	
1981	audit	1981	hunt	terra_en_003.txt	
1982	audit	1982	hurricane	terra_en_003.txt	
1983	audit	1983	hurry	terra_en_003.txt	
1984	audit	1984	identity	terra_en_003.txt	
1985	audit	1985	ignore	terra_en_003.txt	
1986	audit	1986	illegal	terra_en_003.txt	
1987	audit	1987	imaginary	terra_en_003.txt	
1988	audit	1988	immediate	terra_en_003.txt	
1989	audit	1989	immigrant	terra_en_003.txt	
1990	audit	1990	impact	terra_en_003.txt	
1991	audit	1991	import	terra_en_003.txt	
1992	audit	1992	importance	terra_en_003.txt	
1993	audit	1993	impression	terra_en_003.txt	
1994	audit	1994	impressive	terra_en_003.txt	
1995	audit	1995	improvement	terra_en_003.txt	
1996	audit	1996	incredibly	terra_en_003.txt	
1997	audit	1997	indeed	terra_en_003.txt	
1998	audit	1998	indicate	terra_en_003.txt	
1999	audit	1999	indirect	terra_en_003.txt	
2000	audit	2000	indoor	terra_en_003.txt	
2001	audit	2001	indoors	terra_en_003.txt	
2002	audit	2002	influence	terra_en_003.txt	
2003	audit	2003	ingredient	terra_en_003.txt	
2004	audit	2004	injure	terra_en_003.txt	
2005	audit	2005	injured	terra_en_003.txt	
2006	audit	2006	innocent	terra_en_003.txt	
2007	audit	2007	intelligence	terra_en_003.txt	
2008	audit	2008	intend	terra_en_003.txt	
2009	audit	2009	intention	terra_en_003.txt	
2010	audit	2010	invest	terra_en_003.txt	
2011	audit	2011	investigate	terra_en_003.txt	
2012	audit	2012	involved	terra_en_003.txt	
2013	audit	2013	iron	terra_en_003.txt	
2014	audit	2014	issue	terra_en_003.txt	
2015	audit	2015	journal	terra_en_003.txt	
2016	audit	2016	judge	terra_en_003.txt	
2017	audit	2017	keen	terra_en_003.txt	
2018	audit	2018	keyboard	terra_en_003.txt	
2019	audit	2019	kick	terra_en_003.txt	
2020	audit	2020	killing	terra_en_003.txt	
2021	audit	2021	kiss	terra_en_003.txt	
2022	audit	2022	label	terra_en_003.txt	
2023	audit	2023	laboratory	terra_en_003.txt	
2024	audit	2024	lack	terra_en_003.txt	
2025	audit	2025	latest	terra_en_003.txt	
2026	audit	2026	lay	terra_en_003.txt	
2027	audit	2027	layer	terra_en_003.txt	
2028	audit	2028	leading	terra_en_003.txt	
2029	audit	2029	leaf	terra_en_000_consolidated_legacy.txt	
2030	audit	2030	leather	terra_en_003.txt	
2031	audit	2031	legal	terra_en_003.txt	
2032	audit	2032	leisure	terra_en_003.txt	
2033	audit	2033	length	terra_en_003.txt	
2034	audit	2034	limit	terra_en_003.txt	
2035	audit	2035	lip	terra_en_003.txt	
2036	audit	2036	liquid	terra_en_000_consolidated_legacy.txt	
2037	audit	2037	literature	terra_en_003.txt	
2038	audit	2038	living	terra_en_003.txt	
2039	audit	2039	locate	terra_en_003.txt	
2040	audit	2040	located	terra_en_003.txt	
2041	audit	2041	location	terra_en_003.txt	
2042	audit	2042	lonely	terra_en_003.txt	
2043	audit	2043	loss	terra_en_003.txt	
2044	audit	2044	luxury	terra_en_003.txt	
2045	audit	2045	mad	terra_en_003.txt	
2046	audit	2046	magic	terra_en_003.txt	
2047	audit	2047	mainly	terra_en_003.txt	
2048	audit	2048	mall	terra_en_003.txt	
2049	audit	2049	management	terra_en_003.txt	
2050	audit	2050	marketing	terra_en_003.txt	
2051	audit	2051	marriage	terra_en_003.txt	
2052	audit	2052	meanwhile	terra_en_003.txt	
2053	audit	2053	measure	terra_en_003.txt	
2054	audit	2054	medium	terra_en_003.txt	
2055	audit	2055	mental	terra_en_003.txt	
2056	audit	2056	mess	terra_en_003.txt	
2057	audit	2057	mild	terra_en_003.txt	
2058	audit	2058	mix	terra_en_003.txt	
2059	audit	2059	mixture	terra_en_003.txt	
2060	audit	2060	mood	terra_en_003.txt	
2061	audit	2061	mud	terra_en_003.txt	
2062	audit	2062	murder	terra_en_003.txt	
2063	audit	2063	muscle	terra_en_003.txt	
2064	audit	2064	mystery	terra_en_003.txt	
2065	audit	2065	nail	terra_en_003.txt	
2066	audit	2066	narrative	terra_en_003.txt	
2067	audit	2067	nation	terra_en_003.txt	
2068	audit	2068	native	terra_en_003.txt	
2069	audit	2069	naturally	terra_en_003.txt	
2070	audit	2070	necessarily	terra_en_003.txt	
2071	audit	2071	needle	terra_en_003.txt	
2072	audit	2072	neighbourhood	terra_en_003.txt	
2073	audit	2073	net	terra_en_000_consolidated_legacy.txt	
2074	audit	2074	nor	terra_en_003.txt	
2075	audit	2075	northern	terra_en_003.txt	
2076	audit	2076	nuclear	terra_en_003.txt	
2077	audit	2077	obvious	terra_en_003.txt	
2078	audit	2078	obviously	terra_en_003.txt	
2079	audit	2079	occasion	terra_en_003.txt	
2080	audit	2080	occur	terra_en_003.txt	
2081	audit	2081	odd	terra_en_003.txt	
2082	audit	2082	official	terra_missing_0101_0125.txt	
2083	audit	2083	old-fashioned	terra_missing_0101_0125.txt	
2084	audit	2084	operation	terra_missing_0101_0125.txt	
2085	audit	2085	organized	terra_missing_0101_0125.txt	
2086	audit	2086	organizer	terra_missing_0101_0125.txt	
2087	audit	2087	originally	terra_missing_0101_0125.txt	
2088	audit	2088	ought	terra_missing_0101_0125.txt	
2089	audit	2089	ours	terra_missing_0101_0125.txt	
2090	audit	2090	outdoor	terra_missing_0101_0125.txt	
2091	audit	2091	outdoors	terra_missing_0101_0125.txt	
2092	audit	2092	package	terra_missing_0101_0125.txt	
2093	audit	2093	painful	terra_missing_0101_0125.txt	
2094	audit	2094	pale	terra_missing_0101_0125.txt	
2095	audit	2095	pan	terra_missing_0101_0125.txt	
2096	audit	2096	participate	terra_missing_0101_0125.txt	
2097	audit	2097	particularly	terra_missing_0101_0125.txt	
2098	audit	2098	passion	terra_missing_0101_0125.txt	
2099	audit	2099	path	terra_missing_0101_0125.txt	
2100	audit	2100	payment	terra_missing_0101_0125.txt	
2101	audit	2101	peaceful	terra_missing_0101_0125.txt	
2102	audit	2102	percentage	terra_missing_0101_0125.txt	
2103	audit	2103	perfectly	terra_missing_0101_0125.txt	
2104	audit	2104	performance	terra_missing_0101_0125.txt	
2105	audit	2105	personally	terra_missing_0101_0125.txt	
2106	audit	2106	persuade	terra_missing_0101_0125.txt	
2107	audit	2107	photographer	terra_missing_0126_0150.txt	
2108	audit	2108	photography	terra_missing_0126_0150.txt	
2109	audit	2109	pin	terra_missing_0126_0150.txt	
2110	audit	2110	pipe	terra_missing_0126_0150.txt	
2111	audit	2111	planning	terra_missing_0126_0150.txt	
2112	audit	2112	pleasant	terra_missing_0126_0150.txt	
2113	audit	2113	pleasure	terra_missing_0126_0150.txt	
2114	audit	2114	plenty	terra_missing_0126_0150.txt	
2115	audit	2115	plot	terra_missing_0126_0150.txt	
2116	audit	2116	plus	terra_missing_0126_0150.txt	
2117	audit	2117	poem	terra_missing_0126_0150.txt	
2118	audit	2118	poet	terra_missing_0126_0150.txt	
2119	audit	2119	poetry	terra_missing_0126_0150.txt	
2120	audit	2120	poison	terra_missing_0126_0150.txt	
2121	audit	2121	poisonous	terra_missing_0126_0150.txt	
2122	audit	2122	policy	terra_missing_0126_0150.txt	
2123	audit	2123	political	terra_missing_0126_0150.txt	
2124	audit	2124	politician	terra_missing_0126_0150.txt	
2125	audit	2125	politics	terra_missing_0126_0150.txt	
2126	audit	2126	port	terra_missing_0126_0150.txt	
2127	audit	2127	portrait	terra_missing_0126_0150.txt	
2128	audit	2128	possibly	terra_missing_0126_0150.txt	
2129	audit	2129	pot	terra_missing_0126_0150.txt	
2130	audit	2130	pour	terra_en_000_consolidated_legacy.txt	
2131	audit	2131	poverty	terra_missing_0126_0150.txt	
2132	audit	2132	powder	terra_missing_0126_0150.txt	
2133	audit	2133	powerful	terra_missing_0151_0175.txt	
2134	audit	2134	practical	terra_missing_0151_0175.txt	
2135	audit	2135	pray	terra_missing_0151_0175.txt	
2136	audit	2136	prayer	terra_missing_0151_0175.txt	
2137	audit	2137	prediction	terra_missing_0151_0175.txt	
2138	audit	2138	prepared	terra_missing_0151_0175.txt	
2139	audit	2139	presentation	terra_missing_0151_0175.txt	
2140	audit	2140	press	terra_missing_0151_0175.txt	
2141	audit	2141	pressure	terra_missing_0151_0175.txt	
2142	audit	2142	pretend	terra_missing_0151_0175.txt	
2143	audit	2143	previous	terra_missing_0151_0175.txt	
2144	audit	2144	previously	terra_missing_0151_0175.txt	
2145	audit	2145	priest	terra_missing_0151_0175.txt	
2146	audit	2146	primary	terra_missing_0151_0175.txt	
2147	audit	2147	prince	terra_missing_0151_0175.txt	
2148	audit	2148	princess	terra_missing_0151_0175.txt	
2149	audit	2149	printing	terra_missing_0151_0175.txt	
2150	audit	2150	prisoner	terra_missing_0151_0175.txt	
2151	audit	2151	private	terra_missing_0151_0175.txt	
2152	audit	2152	producer	terra_missing_0151_0175.txt	
2153	audit	2153	production	terra_missing_0151_0175.txt	
2154	audit	2154	profession	terra_en_000_consolidated_legacy.txt	
2155	audit	2155	profit	terra_missing_0151_0175.txt	
2156	audit	2156	promote	terra_missing_0151_0175.txt	
2157	audit	2157	proper	terra_missing_0151_0175.txt	
2158	audit	2158	properly	terra_missing_0151_0175.txt	
2159	audit	2159	property	terra_missing_0176_0200.txt	
2160	audit	2160	protest	terra_missing_0176_0200.txt	
2161	audit	2161	proud	terra_missing_0176_0200.txt	
2162	audit	2162	prove	terra_missing_0176_0200.txt	
2163	audit	2163	punish	terra_missing_0176_0200.txt	
2164	audit	2164	punishment	terra_missing_0176_0200.txt	
2165	audit	2165	qualification	terra_missing_0176_0200.txt	
2166	audit	2166	qualified	terra_missing_0176_0200.txt	
2167	audit	2167	qualify	terra_missing_0176_0200.txt	
2168	audit	2168	queue	terra_missing_0176_0200.txt	
2169	audit	2169	quit	terra_missing_0176_0200.txt	
2170	audit	2170	quotation	terra_missing_0176_0200.txt	
2171	audit	2171	quote	terra_missing_0176_0200.txt	
2172	audit	2172	racing	terra_missing_0176_0200.txt	
2173	audit	2173	range	terra_missing_0176_0200.txt	
2174	audit	2174	rare	terra_missing_0176_0200.txt	
2175	audit	2175	rarely	terra_missing_0176_0200.txt	
2176	audit	2176	reaction	terra_missing_0176_0200.txt	
2177	audit	2177	reality	terra_missing_0176_0200.txt	
2178	audit	2178	receipt	terra_missing_0176_0200.txt	
2179	audit	2179	recommendation	terra_missing_0176_0200.txt	
2180	audit	2180	reference	terra_missing_0176_0200.txt	
2181	audit	2181	reflect	terra_missing_0176_0200.txt	
2182	audit	2182	regularly	terra_missing_0176_0200.txt	
2183	audit	2183	reject	terra_missing_0176_0200.txt	
2184	audit	2184	relate	terra_missing_0201_0225.txt	
2185	audit	2185	related	terra_missing_0201_0225.txt	
2186	audit	2186	relation	terra_missing_0201_0225.txt	
2187	audit	2187	relative	terra_missing_0201_0225.txt	
2188	audit	2188	relaxed	terra_missing_0201_0225.txt	
2189	audit	2189	relaxing	terra_missing_0201_0225.txt	
2190	audit	2190	release	terra_missing_0201_0225.txt	
2191	audit	2191	reliable	terra_missing_0201_0225.txt	
2192	audit	2192	religion	terra_missing_0201_0225.txt	
2193	audit	2193	religious	terra_missing_0201_0225.txt	
2194	audit	2194	remain	terra_missing_0201_0225.txt	
2195	audit	2195	remind	terra_missing_0201_0225.txt	
2196	audit	2196	remote	terra_missing_0201_0225.txt	
2197	audit	2197	rent	terra_missing_0201_0225.txt	
2198	audit	2198	repeated	terra_missing_0201_0225.txt	
2199	audit	2199	represent	terra_missing_0201_0225.txt	
2200	audit	2200	require	terra_missing_0201_0225.txt	
2201	audit	2201	reservation	terra_missing_0201_0225.txt	
2202	audit	2202	resource	terra_missing_0201_0225.txt	
2203	audit	2203	respect	terra_missing_0201_0225.txt	
2204	audit	2204	responsibility	terra_missing_0201_0225.txt	
2205	audit	2205	responsible	terra_missing_0201_0225.txt	
2206	audit	2206	retire	terra_missing_0201_0225.txt	
2207	audit	2207	retired	terra_missing_0201_0225.txt	
2208	audit	2208	revise	terra_missing_0201_0225.txt	
2209	audit	2209	risk	terra_missing_0226_0250.txt	
2210	audit	2210	robot	terra_missing_0226_0250.txt	
2211	audit	2211	roll	terra_missing_0226_0250.txt	
2212	audit	2212	romantic	terra_missing_0226_0250.txt	
2213	audit	2213	rope	terra_missing_0226_0250.txt	
2214	audit	2214	rough	terra_missing_0226_0250.txt	
2215	audit	2215	row	terra_missing_0226_0250.txt	
2216	audit	2216	royal	terra_missing_0226_0250.txt	
2217	audit	2217	rugby	terra_missing_0226_0250.txt	
2218	audit	2218	safety	terra_missing_0226_0250.txt	
2219	audit	2219	sailor	terra_missing_0226_0250.txt	
2220	audit	2220	sample	terra_missing_0226_0250.txt	
2221	audit	2221	sand	terra_missing_0226_0250.txt	
2222	audit	2222	scan	terra_missing_0226_0250.txt	
2223	audit	2223	scientific	terra_missing_0226_0250.txt	
2224	audit	2224	script	terra_missing_0226_0250.txt	
2225	audit	2225	sculpture	terra_missing_0226_0250.txt	
2226	audit	2226	secondary	terra_missing_0226_0250.txt	
2227	audit	2227	security	terra_missing_0226_0250.txt	
2228	audit	2228	seed	terra_missing_0226_0250.txt	
2229	audit	2229	sensible	terra_missing_0226_0250.txt	
2230	audit	2230	seriously	terra_missing_0226_0250.txt	
2231	audit	2231	servant	terra_missing_0226_0250.txt	
2232	audit	2232	set	terra_en_000_consolidated_legacy.txt	
2233	audit	2233	setting	terra_missing_0226_0250.txt	
2234	audit	2234	sex	terra_missing_0226_0250.txt	
2235	audit	2235	sexual	terra_missing_0251_0275.txt	
2236	audit	2236	sharp	terra_missing_0251_0275.txt	
2237	audit	2237	shelf	terra_missing_0251_0275.txt	
2238	audit	2238	shell	terra_missing_0251_0275.txt	
2239	audit	2239	shift	terra_missing_0251_0275.txt	
2240	audit	2240	shine	terra_en_000_consolidated_legacy.txt	
2241	audit	2241	shiny	terra_missing_0251_0275.txt	
2242	audit	2242	shoot	terra_missing_0251_0275.txt	
2243	audit	2243	shy	terra_missing_0251_0275.txt	
2244	audit	2244	sight	terra_missing_0251_0275.txt	
2245	audit	2245	signal	terra_missing_0251_0275.txt	
2246	audit	2246	silent	terra_missing_0251_0275.txt	
2247	audit	2247	silly	terra_missing_0251_0275.txt	
2248	audit	2248	similarity	terra_missing_0251_0275.txt	
2249	audit	2249	similarly	terra_missing_0251_0275.txt	
2250	audit	2250	simply	terra_missing_0251_0275.txt	
2251	audit	2251	sink	terra_missing_0251_0275.txt	
2252	audit	2252	slice	terra_missing_0251_0275.txt	
2253	audit	2253	slightly	terra_missing_0251_0275.txt	
2254	audit	2254	smart	terra_missing_0251_0275.txt	
2255	audit	2255	smooth	terra_missing_0251_0275.txt	
2256	audit	2256	software	terra_missing_0251_0275.txt	
2257	audit	2257	soil	terra_missing_0251_0275.txt	
2258	audit	2258	solid	terra_missing_0251_0275.txt	
2259	audit	2259	southern	terra_missing_0251_0275.txt	
2260	audit	2260	specifically	terra_missing_0251_0275.txt	
2261	audit	2261	spending	terra_missing_0276_0300.txt	
2262	audit	2262	spicy	terra_en_000_consolidated_legacy.txt	
2263	audit	2263	spirit	terra_missing_0276_0300.txt	
2264	audit	2264	spoken	terra_missing_0276_0300.txt	
2265	audit	2265	spot	terra_missing_0276_0300.txt	
2266	audit	2266	spread	terra_missing_0276_0300.txt	
2267	audit	2267	stadium	terra_missing_0276_0300.txt	
2268	audit	2268	staff	terra_missing_0276_0300.txt	
2269	audit	2269	standard	terra_missing_0276_0300.txt	
2270	audit	2270	statistic	terra_missing_0276_0300.txt	
2271	audit	2271	statue	terra_missing_0276_0300.txt	
2272	audit	2272	stick	terra_en_000_consolidated_legacy.txt	
2273	audit	2273	stranger	terra_missing_0276_0300.txt	
2274	audit	2274	strength	terra_missing_0276_0300.txt	
2275	audit	2275	string	terra_missing_0276_0300.txt	
2276	audit	2276	strongly	terra_missing_0276_0300.txt	
2277	audit	2277	studio	terra_missing_0276_0300.txt	
2278	audit	2278	stuff	terra_missing_0276_0300.txt	
2279	audit	2279	substance	terra_missing_0276_0300.txt	
2280	audit	2280	successfully	terra_missing_0276_0300.txt	
2281	audit	2281	sudden	terra_missing_0276_0300.txt	
2282	audit	2282	suffer	terra_missing_0276_0300.txt	
2283	audit	2283	suitable	terra_missing_0276_0300.txt	
2284	audit	2284	summarize	terra_missing_0276_0300.txt	
2285	audit	2285	summary	terra_missing_0276_0300.txt	
2286	audit	2286	supply	terra_missing_0276_0300.txt	
2287	audit	2287	supporter	terra_missing_0276_0300.txt	
2288	audit	2288	surely	terra_missing_0301_0325.txt	
2289	audit	2289	surface	terra_missing_0301_0325.txt	
2290	audit	2290	survive	terra_missing_0301_0325.txt	
2291	audit	2291	switch	terra_missing_0301_0325.txt	
2292	audit	2292	symptom	terra_missing_0301_0325.txt	
2293	audit	2293	tail	terra_missing_0301_0325.txt	
2294	audit	2294	talent	terra_missing_0301_0325.txt	
2295	audit	2295	talented	terra_missing_0301_0325.txt	
2296	audit	2296	tape	terra_missing_0301_0325.txt	
2297	audit	2297	tax	terra_missing_0301_0325.txt	
2298	audit	2298	technical	terra_missing_0301_0325.txt	
2299	audit	2299	technique	terra_missing_0301_0325.txt	
2300	audit	2300	tend	terra_missing_0301_0325.txt	
2301	audit	2301	tent	terra_missing_0301_0325.txt	
2302	audit	2302	theirs	terra_missing_0301_0325.txt	
2303	audit	2303	theme	terra_missing_0301_0325.txt	
2304	audit	2304	theory	terra_missing_0301_0325.txt	
2305	audit	2305	therefore	terra_missing_0301_0325.txt	
2306	audit	2306	though	terra_missing_0301_0325.txt	
2307	audit	2307	throat	terra_missing_0301_0325.txt	
2308	audit	2308	throughout	terra_missing_0301_0325.txt	
2309	audit	2309	tight	terra_missing_0301_0325.txt	
2310	audit	2310	till	terra_missing_0301_0325.txt	
2311	audit	2311	tin	terra_missing_0301_0325.txt	
2312	audit	2312	tiny	terra_missing_0301_0325.txt	
2313	audit	2313	toe	terra_missing_0326_0350.txt	
2314	audit	2314	tongue	terra_missing_0326_0350.txt	
2315	audit	2315	total	terra_missing_0326_0350.txt	
2316	audit	2316	totally	terra_missing_0326_0350.txt	
2317	audit	2317	trade	terra_missing_0326_0350.txt	
2318	audit	2318	translate	terra_missing_0326_0350.txt	
2319	audit	2319	translation	terra_missing_0326_0350.txt	
2320	audit	2320	treat	terra_missing_0326_0350.txt	
2321	audit	2321	treatment	terra_missing_0326_0350.txt	
2322	audit	2322	trend	terra_missing_0326_0350.txt	
2323	audit	2323	trick	terra_missing_0326_0350.txt	
2324	audit	2324	truth	terra_missing_0326_0350.txt	
2325	audit	2325	tube	terra_missing_0326_0350.txt	
2326	audit	2326	typically	terra_missing_0326_0350.txt	
2327	audit	2327	tyre	terra_missing_0326_0350.txt	
2328	audit	2328	ugly	terra_missing_0326_0350.txt	
2329	audit	2329	unable	terra_missing_0326_0350.txt	
2330	audit	2330	uncomfortable	terra_missing_0326_0350.txt	
2331	audit	2331	underwear	terra_missing_0326_0350.txt	
2332	audit	2332	unemployed	terra_missing_0326_0350.txt	
2333	audit	2333	unemployment	terra_en_000_consolidated_legacy.txt	
2334	audit	2334	unfair	terra_missing_0326_0350.txt	
2335	audit	2335	union	terra_missing_0326_0350.txt	
2336	audit	2336	unless	terra_missing_0326_0350.txt	
2337	audit	2337	unlike	terra_missing_0326_0350.txt	
2338	audit	2338	unlikely	terra_missing_0326_0350.txt	
2339	audit	2339	unnecessary	terra_missing_0351_0375.txt	
2340	audit	2340	unpleasant	terra_missing_0351_0375.txt	
2341	audit	2341	update	terra_missing_0351_0375.txt	
2342	audit	2342	upon	terra_missing_0351_0375.txt	
2343	audit	2343	upset	terra_missing_0351_0375.txt	
2344	audit	2344	valuable	terra_missing_0351_0375.txt	
2345	audit	2345	value	terra_missing_0351_0375.txt	
2346	audit	2346	various	terra_missing_0351_0375.txt	
2347	audit	2347	version	terra_missing_0351_0375.txt	
2348	audit	2348	victim	terra_missing_0351_0375.txt	
2349	audit	2349	viewer	terra_missing_0351_0375.txt	
2350	audit	2350	violent	terra_missing_0351_0375.txt	
2351	audit	2351	volunteer	terra_missing_0351_0375.txt	
2352	audit	2352	vote	terra_missing_0351_0375.txt	
2353	audit	2353	warn	terra_missing_0351_0375.txt	
2354	audit	2354	warning	terra_missing_0351_0375.txt	
2355	audit	2355	waste	terra_missing_0351_0375.txt	
2356	audit	2356	weapon	terra_missing_0351_0375.txt	
2357	audit	2357	weigh	terra_missing_0351_0375.txt	
2358	audit	2358	western	terra_missing_0351_0375.txt	
2359	audit	2359	whatever	terra_missing_0351_0375.txt	
2360	audit	2360	whenever	terra_missing_0351_0375.txt	
2361	audit	2361	whether	terra_missing_0351_0375.txt	
2362	audit	2362	wing	terra_missing_0351_0375.txt	
2363	audit	2363	within	terra_missing_0351_0375.txt	
2364	audit	2364	wonder	terra_missing_0376_0400.txt	
2365	audit	2365	wool	terra_missing_0376_0400.txt	
2366	audit	2366	worldwide	terra_missing_0376_0400.txt	
2367	audit	2367	worth	terra_missing_0376_0400.txt	
2368	audit	2368	written	terra_missing_0376_0400.txt	
2369	audit	2369	yard	terra_missing_0376_0400.txt	
2370	audit	2370	youth	terra_missing_0376_0400.txt	
2371	audit	2371	abandon	terra_missing_0376_0400.txt	
2372	audit	2372	absolute	terra_missing_0376_0400.txt	
2373	audit	2373	acceptable	terra_missing_0376_0400.txt	
2374	audit	2374	accompany	terra_missing_0376_0400.txt	
2375	audit	2375	accurate	terra_missing_0376_0400.txt	
2376	audit	2376	accuse	terra_missing_0376_0400.txt	
2377	audit	2377	acknowledge	terra_missing_0376_0400.txt	
2378	audit	2378	acquire	terra_missing_0376_0400.txt	
2379	audit	2379	actual	terra_missing_0376_0400.txt	
2380	audit	2380	adapt	terra_missing_0376_0400.txt	
2381	audit	2381	additional	terra_missing_0376_0400.txt	
2382	audit	2382	administration	terra_missing_0376_0400.txt	
2383	audit	2383	adopt	terra_missing_0376_0400.txt	
2384	audit	2384	advance	terra_missing_0376_0400.txt	
2385	audit	2385	affair	terra_missing_0376_0400.txt	
2386	audit	2386	afterwards	terra_missing_0376_0400.txt	
2387	audit	2387	agency	terra_missing_0376_0400.txt	
2388	audit	2388	agenda	terra_missing_0376_0400.txt	
2389	audit	2389	aggressive	terra_missing_0401_0425.txt	
2390	audit	2390	aid	terra_missing_0401_0425.txt	
2391	audit	2391	aircraft	terra_missing_0401_0425.txt	
2392	audit	2392	alter	terra_missing_0401_0425.txt	
2393	audit	2393	anger	terra_missing_0401_0425.txt	
2394	audit	2394	angle	terra_missing_0401_0425.txt	
2395	audit	2395	anniversary	terra_missing_0401_0425.txt	
2396	audit	2396	annual	terra_missing_0401_0425.txt	
2397	audit	2397	anxious	terra_missing_0401_0425.txt	
2398	audit	2398	apparent	terra_missing_0401_0425.txt	
2399	audit	2399	apparently	terra_missing_0401_0425.txt	
2400	audit	2400	appeal	terra_missing_0401_0425.txt	
2401	audit	2401	approach	terra_missing_0401_0425.txt	
2402	audit	2402	appropriate	terra_missing_0401_0425.txt	
2403	audit	2403	approval	terra_missing_0401_0425.txt	
2404	audit	2404	approve	terra_missing_0401_0425.txt	
2405	audit	2405	arise	terra_missing_0401_0425.txt	
2406	audit	2406	armed	terra_missing_0401_0425.txt	
2407	audit	2407	arms	terra_missing_0401_0425.txt	
2408	audit	2408	artificial	terra_missing_0401_0425.txt	
2409	audit	2409	artistic	terra_missing_0401_0425.txt	
2410	audit	2410	ashamed	terra_missing_0401_0425.txt	
2411	audit	2411	aspect	terra_missing_0401_0425.txt	
2412	audit	2412	assess	terra_missing_0401_0425.txt	
2413	audit	2413	assessment	terra_missing_0401_0425.txt	
2414	audit	2414	associate	terra_missing_0426_0450.txt	
2415	audit	2415	associated	terra_missing_0426_0450.txt	
2416	audit	2416	association	terra_missing_0426_0450.txt	
2417	audit	2417	assume	terra_missing_0426_0450.txt	
2418	audit	2418	attempt	terra_missing_0426_0450.txt	
2419	audit	2419	bacteria	terra_missing_0426_0450.txt	
2420	audit	2420	barrier	terra_missing_0426_0450.txt	
2421	audit	2421	basically	terra_missing_0426_0450.txt	
2422	audit	2422	beg	terra_missing_0426_0450.txt	
2423	audit	2423	being	terra_missing_0426_0450.txt	
2424	audit	2424	bent	terra_missing_0426_0450.txt	
